"","Tweet","Date","Isretweet","Retweets","Score","Product","City","Country","duplicate"
"127","RT @kwiens: Apple: Only we are qualified to repair your iPhone. Independent repair will undermine our security model.   Also Apple: our dep","2021-06-07 10:45:02",TRUE,132,0,Apple iPhone,LA,USA,TRUE
"128","RT @kwiens: Apple: Only we are qualified to repair your iPhone. Independent repair will undermine our security model.   Also Apple: our dep","2021-06-07 10:44:22",TRUE,132,0,Apple iPhone,LA,USA,TRUE
"129","RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames vi","2021-06-07 10:44:01",TRUE,1,0,Apple iPhone,LA,USA,TRUE
"130","DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames /lj7kGEEskJ","2021-06-07 10:41:47",FALSE,1,0,Apple iPhone,LA,USA,FALSE
"131","RT @scpwords: Get Retro Knight for iPhone/Android today! NOW FREE! The game is HUGE! indiegame gamedev indiedev pixelart pixel indiev","2021-06-07 10:35:26",TRUE,3,1,Apple iPhone,LA,USA,TRUE
"132","Get Retro Knight for iPhone/Android today! NOW FREE! The game is HUGE! indiegame gamedev indiedev pixelart /nLGrVhdtiX","2021-06-07 10:35:20",FALSE,3,1,Apple iPhone,LA,USA,FALSE
"133","RT @scpwords: Get Retro Knight for iPhone/Android today! NOW FREE! The game is HUGE! indiegame gamedev indiedev pixelart pixel indiev","2021-06-07 10:30:47",TRUE,7,1,Apple iPhone,LA,USA,TRUE
"134","RT @iDropNews: John C. won an iPhone 12 Pro Max! Would you like to be next? Like this tweet if you're feeling lucky. Follow the link to ear","2021-06-07 10:30:41",TRUE,1086,4,Apple iPhone,LA,USA,TRUE
"135","RT @iDropNews: We're giving away another iPhone 12 Pro Max absolutely free!  Follow the link and earn your chances to win. (ARV: $1099) h","2021-06-07 10:29:19",TRUE,1405,2,Apple iPhone,LA,USA,TRUE
"136","RT @iDropNews: John C. won an iPhone 12 Pro Max! Would you like to be next? Like this tweet if you're feeling lucky. Follow the link to ear","2021-06-07 10:29:09",TRUE,1086,4,Apple iPhone,LA,USA,TRUE
